vehicle_id,bank_id,fuel_type,annual_fuel_consumption_l,reporting_year,scope1_tco2e_2024,scope1_tco2e_2024_clean,vehicle_type,registration_year,annual_km_2024,annual_electricity_consumption_kwh,emission_factor_source,emissions_g_co2_per_km,annual_km_2022,annual_km_2023,scope1_check,scope1_delta_pct,scope1_recalc,delta_pct,scope1_fuel_path,delta_fuel_path,scope1_tco2e_2024_original
VEH0270,BANK02,diesel,2144.0,2024,5.72448,5.72448,executive,2024,34796,0.0,manufacturer_declared,151,34826,33742,5.254196,8.95101743444667,5.254196,0.0003493754913115,0.0,,5.7245
VEH0271,BANK02,petrol,673.7,2024,1.798779,1.798779,compact,2024,10696,0.0,WLTP,180,10679,11090,1.92528,6.569434056345058,1.92528,0.0011674449633115,1.5562470000000002,15.585764984607184,1.7988
VEH0272,BANK02,diesel,1988.5,2022,5.309295,5.309295,suv,2022,32625,0.0,NEDC,167,30933,33177,5.448375,2.552595957510268,5.448375,9.41743732827094e-05,0.0,,5.3093
VEH0273,BANK02,petrol,1037.3,2021,2.769591,2.769591,executive,2021,14849,0.0,NEDC,196,15926,14923,2.910404,4.837953768617695,2.910404,0.0003249566724409,2.396163,15.584791184906871,2.7696
VEH0274,BANK02,petrol,1478.1,2019,3.946527,3.946527,sedan,2019,28203,0.0,DEFRA_fleet_average,199,28066,27284,5.612397,29.682451187968343,5.612397,0.0006841505131184,3.414411,15.583624818453314,3.9465
VEH0275,BANK02,diesel,1617.7,2018,4.319259,4.319259,sedan,2018,22341,0.0,NEDC,132,22682,21894,2.949012,46.46600285112437,2.949012,0.0009492278841571,0.0,,4.3193
VEH0276,BANK02,hybrid,814.0,2019,2.17338,2.17338,van,2019,12223,0.0,manufacturer_declared,98,11919,12133,1.197854,81.44114391236327,1.197854,0.0009202171712584,2.18152,0.3722175363966366,2.1734
VEH0277,BANK02,hybrid,1623.3,2020,4.334211,4.334211,executive,2020,30764,0.0,WLTP,108,32123,30881,3.322512,30.449491228323627,3.322512,0.0002537953947616,4.350444,0.373387176113527,4.3342
VEH0278,BANK02,electric,0.0,2020,0.0,0.0,suv,2020,20291,3652.4,WLTP,5,19564,19487,0.101455,0.0443546399881754,0.101455,100.0,0.0,,0.1015
VEH0279,BANK02,diesel,696.7,2023,1.860189,1.860189,compact,2023,12287,0.0,NEDC,149,11568,12595,1.830763,1.6079088336393166,1.830763,0.0005913342651318,0.0,,1.8602
VEH0280,BANK02,diesel,1273.5,2019,3.400245,3.400245,suv,2019,21037,0.0,WLTP,131,20629,21359,2.755847,23.381305275655716,2.755847,0.0013234515616749,0.0,,3.4002
VEH0281,BANK02,diesel,1713.9,2019,4.576113,4.576113,compact,2019,25222,0.0,manufacturer_declared,161,25134,26459,4.060742,12.691227366821137,4.060742,0.0002840847009471,0.0,,4.5761
VEH0282,BANK02,petrol,1631.0,2023,4.35477,4.35477,suv,2023,27766,0.0,manufacturer_declared,197,25891,26644,5.469902,20.38614220145078,5.469902,0.0006888950123944,3.76761,15.585211845175047,4.3548
VEH0283,BANK02,petrol,835.0,2018,2.22945,2.22945,compact,2018,10161,0.0,manufacturer_declared,185,9410,10291,1.879785,18.598669528696103,1.879785,0.0022427558984427,1.92885,15.581823366254495,2.2294
VEH0284,BANK02,hybrid,2409.1,2018,6.432297,6.432297,suv,2018,34325,0.0,NEDC,87,31775,32472,2.986275,115.39543411105808,2.986275,4.6639615682277816e-05,6.456388,0.373087862749263,6.4323
VEH0285,BANK02,diesel,1360.4,2021,3.632268,3.632268,suv,2021,17875,0.0,WLTP,171,18245,17702,3.056625,18.83368093894409,3.056625,0.0008809845001798,0.0,,3.6323
VEH0286,BANK02,hybrid,455.7,2019,1.216719,1.216719,executive,2019,8520,0.0,manufacturer_declared,101,8198,8865,0.86052,41.39125180123646,0.86052,0.0015616010520435,1.221276,0.3746900782460423,1.2167
VEH0287,BANK02,petrol,965.5,2018,2.577885,2.577885,sedan,2018,13188,0.0,NEDC,143,13803,12977,1.885884,36.69451567540741,1.885884,0.0005818689631047,2.230305,15.585088138169448,2.5779
VEH0288,BANK02,electric,0.0,2024,0.0,0.0,compact,2024,24340,4381.2,manufacturer_declared,3,23732,25218,0.07302,0.0273897562311779,0.07302,100.0,0.0,,0.073
VEH0289,BANK02,petrol,2065.4,2021,5.514618,5.514618,compact,2021,33075,0.0,WLTP,166,34722,34263,5.49045,0.4398546567221206,5.49045,0.0003264062669976,4.7710740000000005,15.584038310870868,5.5146
VEH0290,BANK02,diesel,806.5,2022,2.153355,2.153355,van,2022,14816,0.0,WLTP,133,14014,15228,1.970528,9.280355315935624,1.970528,0.0020897185845673,0.0,,2.1534
VEH0291,BANK02,diesel,2864.5,2018,7.648215,7.648215,sedan,2018,33281,0.0,WLTP,152,31824,33687,5.058712,51.18868202024548,5.058712,0.0001961245783363,0.0,,7.6482
VEH0292,BANK02,diesel,1672.3,2019,4.465041,4.465041,suv,2019,20172,0.0,WLTP,150,20766,19697,3.0258,47.56428052085399,3.0258,0.0009182530795162,0.0,,4.465
VEH0293,BANK02,petrol,2332.6,2019,6.228042,6.228042,suv,2019,30647,0.0,manufacturer_declared,148,29076,29374,4.535756,37.308973410386265,4.535756,0.0006743737957697,5.388305999999999,15.583636118661426,6.228
VEH0294,BANK02,hybrid,728.4,2023,1.944828,1.944828,van,2023,10288,0.0,DEFRA_fleet_average,91,9790,9865,0.936208,107.73161519662298,0.936208,0.0014397367338501,1.952112,0.3745686722892941,1.9448
VEH0295,BANK02,diesel,1368.4,2018,3.653628,3.653628,van,2018,20337,0.0,NEDC,139,20118,19835,2.826843,29.24665430658865,2.826843,0.0007663674184343,0.0,,3.6536
VEH0296,BANK02,hybrid,1296.6,2020,3.461922,3.461922,sedan,2020,17222,0.0,DEFRA_fleet_average,80,16943,18220,1.37776,151.27017767971196,1.37776,0.0006354891822399,3.474888,0.3737674422887874,3.4619
VEH0297,BANK02,diesel,1283.9,2019,3.428013,3.428013,compact,2019,23647,0.0,DEFRA_fleet_average,162,23071,23156,3.830814,10.515102012261629,3.830814,0.0003792298716464,0.0,,3.428
VEH0298,BANK02,electric,0.0,2023,0.0,0.0,van,2023,16017,2883.1,DEFRA_fleet_average,3,16591,15071,0.048051,0.1019749849118509,0.048051,100.0,0.0,,0.0481
VEH0299,BANK02,diesel,1302.5,2018,3.477675,3.477675,suv,2018,22863,0.0,DEFRA_fleet_average,167,21431,21613,3.818121,8.915930113267759,3.818121,0.0007188659171274,0.0,,3.4777
VEH0300,BANK02,diesel,1037.5,2019,2.770125,2.770125,van,2019,13533,0.0,DEFRA_fleet_average,160,14593,14235,2.16528,27.93264612428876,2.16528,0.0009024944947975,0.0,,2.7701
VEH0301,BANK02,diesel,1678.1,2019,4.480527,4.480527,executive,2019,24621,0.0,NEDC,153,23647,23268,3.767013,18.940391233053887,3.767013,0.0006026113157063,0.0,,4.4805
VEH0302,BANK02,hybrid,2289.7,2022,6.113499,6.113499,van,2022,25596,0.0,WLTP,91,24924,26195,2.329236,162.46803672964012,2.329236,1.6357242171256694e-05,6.136396,0.3731180321478497,6.1135
VEH0303,BANK02,petrol,2025.0,2024,5.40675,5.40675,van,2024,27315,0.0,NEDC,182,27378,26883,4.97133,8.757616171125228,4.97133,0.0009247785155433,4.67775,15.583346694457813,5.4067
VEH0304,BANK02,electric,0.0,2018,0.0,0.0,executive,2018,28478,5126.0,manufacturer_declared,3,27902,27591,0.085434,0.039796802209884,0.085434,100.0,0.0,,0.0854
VEH0305,BANK02,hybrid,3127.6,2023,8.350692,8.350692,compact,2023,34755,0.0,DEFRA_fleet_average,98,34735,32969,3.40599,145.17687955631106,3.40599,9.580035205841268e-05,8.381968,0.373038885378717,8.3507
VEH0306,BANK02,electric,0.0,2024,0.0,0.0,suv,2024,12731,2291.6,NEDC,3,11761,12361,0.038193,0.018327965857618,0.038193,100.0,0.0,,0.0382
VEH0307,BANK02,petrol,763.1,2024,2.037477,2.037477,van,2024,13566,0.0,DEFRA_fleet_average,144,14259,13168,1.953504,4.299760840008528,1.953504,0.0011288343558334,1.7627610000000002,15.58572035573738,2.0375
VEH0308,BANK02,hybrid,1544.2,2020,4.123014,4.123014,van,2020,25640,0.0,DEFRA_fleet_average,96,25012,24202,2.46144,67.50357514300572,2.46144,0.0003395585738583,4.138456,0.3734726187737521,4.123
VEH0309,BANK02,hybrid,2555.3,2022,6.822651,6.822651,compact,2022,32972,0.0,manufacturer_declared,96,32735,34638,3.165312,115.54589247442276,3.165312,0.0007181907456085,6.848204000000001,0.3724188122900637,6.8227
VEH0310,BANK02,hybrid,1623.8,2018,4.335546,4.335546,compact,2018,20312,0.0,WLTP,108,21694,19688,2.193696,97.63449447872446,2.193696,0.0010610079575645,4.351784,0.3741913661156121,4.3355
VEH0311,BANK03,petrol,2619.7,2018,6.994599,6.994599,van,2018,32863,0.0,WLTP,171,32373,32445,5.619573,24.46853168381299,5.619573,1.4296743203896976e-05,6.051507,15.584432109225029,6.9946
VEH0312,BANK03,hybrid,1258.1,2021,3.359127,3.359127,sedan,2021,18144,0.0,NEDC,80,19210,18418,1.45152,131.41947751322755,1.45152,0.0008037867285813,3.371708,0.3739351094460057,3.3591
VEH0313,BANK03,petrol,2382.3,2018,6.360741,6.360741,compact,2018,30972,0.0,manufacturer_declared,155,30668,30862,4.80066,32.49636508313441,4.80066,0.000644583143371,5.503113,15.58367055155872,6.3607
VEH0314,BANK03,diesel,628.6,2022,1.678362,1.678362,compact,2022,8412,0.0,DEFRA_fleet_average,149,8683,8559,1.253388,33.90905290301167,1.253388,0.0022640610104851,0.0,,1.6784
VEH0315,BANK03,hybrid,1630.1,2020,4.352367,4.352367,compact,2020,19470,0.0,manufacturer_declared,82,19436,20352,1.59654,172.61452891878687,1.59654,0.0007582023711095,4.368668,0.3723789493731106,4.3524
VEH0316,BANK03,petrol,1346.7,2024,3.595689,3.595689,suv,2024,24476,0.0,DEFRA_fleet_average,151,25428,25692,3.695876,2.710480546425266,3.695876,0.0003059209611413,3.110877,15.58476918245241,3.5957
VEH0317,BANK03,petrol,1473.8,2020,3.935046,3.935046,sedan,2020,19090,0.0,WLTP,183,20286,20131,3.49347,12.638723103390046,3.49347,0.00116899618805,3.404478,15.583064422798444,3.935
VEH0318,BANK03,diesel,821.1,2020,2.192337,2.192337,van,2020,10301,0.0,WLTP,162,10760,10215,1.668762,31.37283806798092,1.668762,0.0016877252201015,0.0,,2.1923
VEH0319,BANK03,diesel,2548.0,2018,6.80316,6.80316,compact,2018,30195,0.0,DEFRA_fleet_average,156,32419,29385,4.71042,44.428734592669024,4.71042,0.0005879586077178,0.0,,6.8032
VEH0320,BANK03,diesel,2318.3,2021,6.189861,6.189861,suv,2021,26535,0.0,WLTP,132,26553,25404,3.50262,76.72199667677339,3.50262,0.0006300586439219,0.0,,6.1899
VEH0321,BANK03,diesel,1200.5,2020,3.205335,3.205335,executive,2020,19194,0.0,NEDC,130,20667,20206,2.49522,28.45761095214047,2.49522,0.0010919414719373,0.0,,3.2053
VEH0322,BANK03,petrol,961.8,2022,2.568006,2.568006,suv,2022,15178,0.0,manufacturer_declared,198,14898,14907,3.005244,14.549367705251212,3.005244,0.0002336448598111,2.221758,15.584145528000809,2.568
VEH0323,BANK03,electric,0.0,2019,0.0,0.0,executive,2019,10445,1880.1,manufacturer_declared,1,11201,9915,0.010445,0.4308281474389651,0.010445,100.0,0.0,,0.0104
VEH0324,BANK03,diesel,924.1,2019,2.467347,2.467347,sedan,2019,12215,0.0,NEDC,167,11812,12865,2.039905,20.951710986541027,2.039905,0.0019049163052872,0.0,,2.4673
VEH0325,BANK03,diesel,1464.8,2024,3.911016,3.911016,executive,2024,18220,0.0,NEDC,177,19460,19129,3.22494,21.27357408199842,3.22494,0.0004091025313223,0.0,,3.911
VEH0326,BANK03,hybrid,2021.5,2022,5.397405,5.397405,compact,2022,25222,0.0,WLTP,95,23849,26560,2.39609,125.25865055152352,2.39609,9.263719568330512e-05,5.41762,0.3732266198072239,5.3974
VEH0327,BANK03,petrol,941.1,2021,2.512737,2.512737,executive,2021,10794,0.0,NEDC,187,11608,11403,2.018478,24.48488415528929,2.018478,0.0014725196004235,2.173941,15.582713606303022,2.5127
VEH0328,BANK03,diesel,1202.8,2021,3.211476,3.211476,suv,2021,16515,0.0,manufacturer_declared,133,16564,17322,2.196495,46.21021217894873,2.196495,0.0007473143390877,0.0,,3.2115
VEH0329,BANK03,hybrid,1842.1,2023,4.918407,4.918407,executive,2023,34663,0.0,DEFRA_fleet_average,85,33951,35413,2.946355,66.93168338506392,2.946355,0.000142322706573,4.936828,0.3732761198081057,4.9184
VEH0330,BANK03,diesel,820.7,2020,2.191269,2.191269,compact,2020,12395,0.0,NEDC,137,12173,12631,1.698115,29.043086010075875,1.698115,0.0014146853465929,0.0,,2.1913
VEH0331,BANK03,electric,0.0,2024,0.0,0.0,sedan,2024,14678,2642.0,NEDC,0,13892,14044,0.0,,0.0,,0.0,,0.0
VEH0332,BANK03,petrol,1215.9,2023,3.246453,3.246453,compact,2023,15986,0.0,DEFRA_fleet_average,172,15963,15073,2.749592,18.07206305517329,2.749592,0.0014477129216187,2.8087290000000005,15.586088939160724,3.2465
VEH0333,BANK03,hybrid,2312.5,2018,6.174375,6.174375,compact,2018,34617,0.0,WLTP,101,36695,33963,3.496317,76.59725934461893,3.496317,0.0004048976418751,6.1975,0.3727309398951102,6.1744
VEH0334,BANK03,diesel,1130.7,2021,3.018969,3.018969,compact,2021,19413,0.0,DEFRA_fleet_average,142,18888,20284,2.756646,9.517145110398658,2.756646,0.0010268300761953,0.0,,3.019
VEH0335,BANK03,hybrid,2284.7,2019,6.100149,6.100149,van,2019,28327,0.0,WLTP,94,30422,29445,2.662738,129.0912586968752,2.662738,0.0008032655202331,6.122996,0.3739345901908046,6.1001
VEH0336,BANK03,petrol,696.8,2019,1.860456,1.860456,sedan,2019,8275,0.0,manufacturer_declared,191,8445,8768,1.580525,17.714050710997935,1.580525,0.0023649556570778,1.609608,15.587149169238728,1.8605
VEH0337,BANK03,diesel,863.9,2024,2.306613,2.306613,van,2024,12176,0.0,manufacturer_declared,178,12736,12184,2.167328,6.425977055618719,2.167328,0.000563600104051,0.0,,2.3066
VEH0338,BANK03,petrol,1143.3,2019,3.052611,3.052611,van,2019,14783,0.0,DEFRA_fleet_average,184,14664,14223,2.720072,12.224970515486351,2.720072,0.0003603485553366,2.641023,15.583999079144704,3.0526
VEH0339,BANK03,diesel,915.8,2022,2.445186,2.445186,executive,2022,11798,0.0,WLTP,135,11008,11592,1.59273,53.52256816911842,1.59273,0.0005725503026229,0.0,,2.4452
VEH0340,BANK03,diesel,2530.8,2024,6.757236,6.757236,compact,2024,30502,0.0,manufacturer_declared,130,32241,29933,3.96526,70.41001094505785,3.96526,0.0005327650506082,0.0,,6.7572
VEH0341,BANK03,petrol,1134.6,2023,3.029382,3.029382,suv,2023,21535,0.0,manufacturer_declared,172,20650,21620,3.70402,18.21318459403567,3.70402,0.0005941770647603,2.620926,15.585102364584122,3.0294
VEH0342,BANK03,diesel,2383.9,2018,6.365013,6.365013,sedan,2018,31270,0.0,WLTP,134,33056,29876,4.19018,51.9027822193796,4.19018,0.0002042419481546,0.0,,6.365
VEH0343,BANK03,diesel,2430.5,2024,6.489435,6.489435,sedan,2024,27755,0.0,WLTP,180,28276,28691,4.9959,29.89451350107088,4.9959,0.0005393410793055,0.0,,6.4894
VEH0344,BANK03,petrol,1443.2,2020,3.853344,3.853344,executive,2020,20854,0.0,manufacturer_declared,165,20363,21652,3.44091,11.984910968319422,3.44091,0.0011418783899497,3.3337920000000003,15.583095766022584,3.8533
VEH0345,BANK03,petrol,1144.0,2022,3.05448,3.05448,executive,2022,18694,0.0,WLTP,150,19530,17578,2.8041,8.929781391533824,2.8041,0.0006547716483919,2.64264,15.585172403354235,3.0545
VEH0346,BANK03,diesel,736.0,2023,1.96512,1.96512,suv,2023,9613,0.0,WLTP,169,10140,9164,1.624597,20.95922865793794,1.624597,0.0010177599104324,0.0,,1.9651
VEH0347,BANK03,diesel,1494.0,2020,3.98898,3.98898,suv,2020,19836,0.0,DEFRA_fleet_average,161,19699,19328,3.193596,24.90621856991304,3.193596,0.0005013787916692,0.0,,3.989
VEH0348,BANK03,diesel,833.9,2023,2.226513,2.226513,van,2023,13088,0.0,NEDC,142,12930,13804,1.858496,19.801172561038616,1.858496,0.0005838760386274,0.0,,2.2265
VEH0349,BANK03,hybrid,1163.9,2024,3.107613,3.107613,compact,2024,21584,0.0,DEFRA_fleet_average,110,22462,22712,2.37424,30.88820001347801,2.37424,0.0004183292573059,3.1192520000000004,0.3735510949419994,3.1076
VEH0350,BANK03,petrol,2070.7,2018,5.528769,5.528769,suv,2018,31972,0.0,DEFRA_fleet_average,191,33886,32252,6.106652,9.462664648321208,6.106652,0.0005607003328168,4.783317,15.585063670252255,5.5288
VEH0351,BANK03,petrol,859.9,2023,2.295933,2.295933,suv,2023,10197,0.0,NEDC,169,9670,10500,1.723293,33.22748946348648,1.723293,0.0014373448320801,1.986369,15.582754261670429,2.2959
VEH0352,BANK03,diesel,929.3,2022,2.481231,2.481231,executive,2022,17571,0.0,WLTP,169,17723,18325,2.969499,16.443817627148555,2.969499,0.0012493954538262,0.0,,2.4812
VEH0353,BANK03,diesel,2127.8,2019,5.681226,5.681226,executive,2019,24635,0.0,manufacturer_declared,145,25407,25364,3.572075,59.04481288886711,3.572075,0.0004576497922988,0.0,,5.6812
VEH0354,BANK03,hybrid,1903.0,2021,5.08101,5.08101,compact,2021,27238,0.0,DEFRA_fleet_average,90,28654,27455,2.45142,107.26762447887349,2.45142,0.0001968116512423,5.10004,0.3733304052517137,5.081
VEH0355,BANK03,diesel,690.9,2024,1.844703,1.844703,compact,2024,10781,0.0,WLTP,176,11291,10931,1.897456,2.7803543270568607,1.897456,0.0001626280696034,0.0,,1.8447
VEH0356,BANK03,diesel,1035.3,2018,2.764251,2.764251,compact,2018,12386,0.0,NEDC,140,11761,12055,1.73404,59.41385435168739,1.73404,0.0017726006584013,0.0,,2.7643
VEH0357,BANK03,petrol,2633.9,2024,7.032513,7.032513,sedan,2024,29836,0.0,DEFRA_fleet_average,185,28927,28478,5.51966,27.408209925973697,5.51966,0.000184856025596,6.084309,15.584201920053692,7.0325
VEH0358,BANK03,petrol,2575.2,2019,6.875784,6.875784,van,2019,33516,0.0,manufacturer_declared,156,33369,33737,5.228496,31.50626872431384,5.228496,0.0002327001948801,5.948712,15.5846845502018,6.8758
VEH0359,BANK03,hybrid,1894.7,2024,5.058849,5.058849,compact,2024,23008,0.0,NEDC,103,23641,24183,2.369824,113.46732921938508,2.369824,0.0009686091563341,5.077796,0.3740993139543309,5.0588
VEH0360,BANK03,diesel,1739.0,2024,4.64313,4.64313,executive,2024,25771,0.0,DEFRA_fleet_average,145,26665,26605,3.736795,24.253538125586225,3.736795,0.0006461200491189,0.0,,4.6431
VEH0361,BANK03,petrol,1671.1,2024,4.461837,4.461837,executive,2024,31168,0.0,manufacturer_declared,187,29503,31629,5.828416,23.44746840307898,5.828416,0.0008292617329293,3.860241,15.583457095036303,4.4618
VEH0362,BANK03,diesel,1254.4,2019,3.349248,3.349248,executive,2019,22535,0.0,WLTP,177,20951,21279,3.988695,16.032687382715395,3.988695,0.0014331780723636,0.0,,3.3492
VEH0363,BANK03,diesel,2432.8,2024,6.495576,6.495576,van,2024,33034,0.0,NEDC,180,32025,32054,5.94612,9.24098403664911,5.94612,0.0003694808793614,0.0,,6.4956
VEH0364,BANK03,diesel,1885.3,2018,5.033751,5.033751,van,2018,33565,0.0,WLTP,167,35793,35342,5.605355,10.196588797676508,5.605355,0.0009734196829558,0.0,,5.0338
VEH0365,BANK03,petrol,1976.6,2023,5.277522,5.277522,van,2023,33395,0.0,DEFRA_fleet_average,146,30882,33346,4.87567,8.241533984047308,4.87567,0.0004168640454838,4.565946,15.583933756553398,5.2775
VEH0366,BANK03,diesel,1716.5,2018,4.583055,4.583055,suv,2018,22363,0.0,WLTP,132,20729,23553,2.951916,55.25848296496241,2.951916,0.0009818681678355,0.0,,4.5831
VEH0367,BANK03,diesel,812.0,2022,2.16804,2.16804,executive,2022,15034,0.0,NEDC,175,14082,15141,2.63095,17.59630551701856,2.63095,0.0018450184501761,0.0,,2.168
VEH0368,BANK03,diesel,2375.2,2021,6.341784,6.341784,compact,2021,28244,0.0,manufacturer_declared,166,30105,28479,4.688504,35.26276185324786,4.688504,0.0002522943013097,0.0,,6.3418
VEH0369,BANK03,diesel,898.2,2019,2.398194,2.398194,compact,2019,14532,0.0,NEDC,131,15167,14441,1.903692,25.97626086572829,1.903692,0.0002501876407284,0.0,,2.3982
VEH0370,BANK03,diesel,1489.7,2018,3.977499,3.977499,compact,2018,21779,0.0,NEDC,153,21560,20886,3.332187,19.366049984589708,3.332187,2.5141420493771915e-05,0.0,,3.9775
VEH0371,BANK03,diesel,1750.6,2021,4.674102,4.674102,van,2021,21291,0.0,NEDC,152,22356,21467,3.236232,44.43031278350872,3.236232,4.2788986120954965e-05,0.0,,4.6741
VEH0372,BANK03,hybrid,1430.5,2020,3.819435,3.819435,sedan,2020,23673,0.0,WLTP,98,22919,23894,2.319954,64.63257461139314,2.319954,0.0009163742996284,3.83374,0.374047274984747,3.8194
VEH0373,BANK03,hybrid,1541.1,2023,4.114737,4.114737,van,2023,20860,0.0,manufacturer_declared,99,19649,19873,2.06514,99.2455717287932,2.06514,0.0008992150095959,4.130148,0.3740301800322925,4.1147
VEH0374,BANK03,petrol,2077.2,2021,5.546124,5.546124,executive,2021,26014,0.0,DEFRA_fleet_average,157,26363,25082,4.084198,35.79410204892124,4.084198,0.0004327365175493,4.798331999999999,15.5839154106052,5.5461
VEH0375,BANK03,diesel,1780.7,2021,4.754469,4.754469,executive,2021,24956,0.0,NEDC,152,23109,26381,3.793312,25.339017723825524,3.793312,0.0006520138815835,0.0,,4.7545
VEH0376,BANK03,diesel,711.7,2024,1.900239,1.900239,executive,2024,12476,0.0,DEFRA_fleet_average,136,13429,11996,1.696736,11.991494257209128,1.696736,0.0020524155352132,0.0,,1.9002
VEH0377,BANK03,hybrid,1876.9,2018,5.011323,5.011323,executive,2018,24231,0.0,manufacturer_declared,84,25427,22911,2.035404,146.2066498837577,2.035404,0.0004589627441913,5.030092000000001,0.3735915764562629,5.0113
VEH0378,BANK03,petrol,602.0,2021,1.60734,1.60734,van,2021,10969,0.0,WLTP,159,11427,10601,1.744071,7.842054595254436,1.744071,0.0024886455546593,1.3906200000000002,15.581539169579017,1.6073
VEH0379,BANK03,diesel,809.3,2018,2.160831,2.160831,sedan,2018,9339,0.0,DEFRA_fleet_average,130,9135,9274,1.21407,77.97985289151367,1.21407,0.0014346538319091,0.0,,2.1608
VEH0380,BANK03,petrol,1615.9,2020,4.314453,4.314453,van,2020,24595,0.0,DEFRA_fleet_average,153,25581,24188,3.763035,14.654793271920136,3.763035,0.001089349866716,3.732729,15.58567471680905,4.3145
VEH0381,BANK04,diesel,1904.6,2020,5.085282,5.085282,compact,2020,31870,0.0,manufacturer_declared,149,30641,31525,4.74863,7.089834331164983,4.74863,0.0003539614182024,0.0,,5.0853
VEH0382,BANK04,electric,0.0,2022,0.0,0.0,sedan,2022,28847,5192.5,DEFRA_fleet_average,4,30268,29318,0.115388,0.01039969494228,0.115388,100.0,0.0,,0.1154
VEH0383,BANK04,electric,0.0,2022,0.0,0.0,van,2022,25404,4572.7,manufacturer_declared,0,25363,26872,0.0,,0.0,,0.0,,0.0
VEH0384,BANK04,electric,0.0,2018,0.0,0.0,suv,2018,11578,2084.0,manufacturer_declared,0,12198,11133,0.0,,0.0,,0.0,,0.0
VEH0385,BANK04,electric,0.0,2023,0.0,0.0,van,2023,28886,5199.5,NEDC,1,30927,29501,0.028886,0.0484663851000488,0.028886,100.0,0.0,,0.0289
VEH0386,BANK04,hybrid,868.7,2022,2.319429,2.319429,sedan,2022,11393,0.0,DEFRA_fleet_average,91,11444,11097,1.036763,123.71554540430164,1.036763,0.0012503233594919,2.3281160000000005,0.374379970757497,2.3194
VEH0387,BANK04,electric,0.0,2020,0.0,0.0,executive,2020,8471,1524.8,manufacturer_declared,2,8832,8055,0.016942,0.2479046157478478,0.016942,100.0,0.0,,0.0169
VEH0388,BANK04,electric,0.0,2021,0.0,0.0,executive,2021,18273,3289.1,DEFRA_fleet_average,4,17509,19221,0.073092,0.0109451102719779,0.073092,100.0,0.0,,0.0731
VEH0389,BANK04,electric,0.0,2024,0.0,0.0,suv,2024,31877,5737.9,WLTP,5,29719,33614,0.159385,0.0094111742008264,0.159385,100.0,0.0,,0.1594
VEH0390,BANK04,hybrid,1486.3,2021,3.968421,3.968421,compact,2021,22668,0.0,DEFRA_fleet_average,97,22548,23717,2.198796,80.48059028668415,2.198796,0.0005291805261634,3.983284,0.3736615315403155,3.9684
VEH0391,BANK04,electric,0.0,2022,0.0,0.0,executive,2022,31852,5733.4,NEDC,5,33028,30267,0.15926,0.0251161622503983,0.15926,100.0,0.0,,0.1593
VEH0392,BANK04,diesel,1061.7,2023,2.834739,2.834739,sedan,2023,18149,0.0,DEFRA_fleet_average,179,17928,18440,3.248671,12.742780047594838,3.248671,0.0013758069636885,0.0,,2.8347
VEH0393,BANK04,electric,0.0,2020,0.0,0.0,van,2020,23110,4159.8,WLTP,3,21465,22479,0.06933,0.0432713111207301,0.06933,100.0,0.0,,0.0693
VEH0394,BANK04,electric,0.0,2019,0.0,0.0,executive,2019,11274,2029.3,manufacturer_declared,5,11324,11868,0.05637,0.0532197977647601,0.05637,100.0,0.0,,0.0564
VEH0395,BANK04,electric,0.0,2023,0.0,0.0,suv,2023,29774,5359.3,NEDC,1,29477,31338,0.029774,0.0873245113186058,0.029774,100.0,0.0,,0.0298
VEH0396,BANK04,electric,0.0,2021,0.0,0.0,suv,2021,8279,1490.2,WLTP,5,7830,7983,0.041395,0.0120787534726369,0.041395,100.0,0.0,,0.0414
VEH0397,BANK04,hybrid,2049.2,2020,5.471364,5.471364,sedan,2020,23463,0.0,manufacturer_declared,96,23423,24447,2.252448,142.90904828879516,2.252448,0.0006579668823281,5.491855999999999,0.3724788122630922,5.4714
VEH0398,BANK04,electric,0.0,2018,0.0,0.0,sedan,2018,15315,2756.7,manufacturer_declared,4,16490,15235,0.06126,0.0652954619653907,0.06126,100.0,0.0,,0.0613
VEH0399,BANK04,hybrid,1869.9,2021,4.992633,4.992633,compact,2021,22343,0.0,manufacturer_declared,93,22270,23395,2.077899,140.2715435158302,2.077899,0.0006609782477924,5.011332,0.3737928359166778,4.9926
VEH0400,BANK04,electric,0.0,2022,0.0,0.0,executive,2022,34633,6233.9,NEDC,4,35577,36130,0.138532,0.0230993561054315,0.138532,100.0,0.0,,0.1385
VEH0401,BANK04,electric,0.0,2021,0.0,0.0,executive,2021,13114,2360.5,NEDC,0,12528,13720,0.0,,0.0,,0.0,,0.0
VEH0402,BANK04,electric,0.0,2024,0.0,0.0,executive,2024,24498,4409.6,DEFRA_fleet_average,3,23367,23769,0.073494,0.0081639317495198,0.073494,100.0,0.0,,0.0735
VEH0403,BANK04,diesel,967.4,2018,2.582958,2.582958,compact,2018,14855,0.0,WLTP,130,15623,14214,1.93115,33.75449861481502,1.93115,0.0016260162601663,0.0,,2.583
VEH0404,BANK04,electric,0.0,2024,0.0,0.0,van,2024,13562,2441.2,manufacturer_declared,3,13611,13402,0.040686,0.0344098707172003,0.040686,100.0,0.0,,0.0407
VEH0405,BANK04,electric,0.0,2024,0.0,0.0,van,2024,18604,3348.7,NEDC,5,17908,19040,0.09302,0.021500752526345,0.09302,100.0,0.0,,0.093
