counterparty_id,reporting_year,total_ghg_tco2e,emissions_id,bank_id,scope_1_tco2e,scope_2_location_tco2e,scope_2_market_tco2e,scope_3_tco2e,pcaf_data_quality_score,data_source,verification_status,gwp_basis
CP00152,2024,67425.0,EM000456,,21220.5,7716.5,7140.8,38488.0,3,estimated_physical,self_reported,IPCC_AR6
CP00153,2022,80481.9,EM000457,,21090.1,7669.1,6108.8,51722.7,3,estimated_physical,self_reported,IPCC_AR6
CP00153,2023,74714.5,EM000458,,20568.7,7479.5,6841.5,46666.3,3,estimated_physical,self_reported,IPCC_AR6
CP00153,2024,76439.3,EM000459,,20060.1,7294.6,5983.6,49084.6,3,estimated_physical,self_reported,IPCC_AR6
CP00154,2022,70530.4,EM000460,,22492.5,8179.1,6223.5,39858.8,3,estimated_physical,self_reported,IPCC_AR6
CP00154,2023,95709.5,EM000461,,21986.9,7995.2,6330.6,65727.4,3,estimated_physical,self_reported,IPCC_AR6
CP00154,2024,94366.4,EM000462,,21492.6,7815.5,7664.3,65058.3,3,estimated_physical,self_reported,IPCC_AR6
CP00155,2022,616461.8,EM000463,,187965.7,68351.2,56960.6,360144.9,1,reported,third_party_verified,IPCC_AR6
CP00155,2023,660710.8,EM000464,,183551.6,66746.0,56038.3,410413.2,2,reported,self_reported,IPCC_AR6
CP00155,2024,716349.4,EM000465,,179241.2,65178.6,54767.3,471929.6,2,reported,self_reported,IPCC_AR6
CP00156,2022,2432497.5,EM000466,,685461.0,249258.6,187908.5,1497777.9,2,reported,self_reported,IPCC_AR6
CP00156,2023,2311218.8,EM000467,,674586.3,245304.1,198139.0,1391328.4,2,reported,self_reported,IPCC_AR6
CP00156,2024,2126552.3,EM000468,,663884.1,241412.4,206126.9,1221255.8,3,estimated_physical,self_reported,IPCC_AR6
CP00157,2022,2967589.5,EM000469,,667405.6,242692.9,175079.8,2057491.0,2,reported,self_reported,IPCC_AR6
CP00157,2023,2060050.8,EM000470,,656444.2,238707.0,181177.2,1164899.6,3,estimated_physical,self_reported,IPCC_AR6
CP00157,2024,2302886.4,EM000471,,645662.9,234786.5,221795.6,1422437.0,3,estimated_physical,self_reported,IPCC_AR6
CP00158,2022,11537.1,EM000472,,1715.5,623.8,623.5,9197.8,5,estimated_economic,modeled,IPCC_AR6
CP00158,2023,11393.0,EM000473,,1661.0,604.0,588.1,9128.0,5,estimated_economic,modeled,IPCC_AR6
CP00158,2024,7605.2,EM000474,,1608.2,584.8,553.6,5412.2,4,estimated_economic,modeled,IPCC_AR6
CP00159,2022,2917776.2,EM000475,,793005.5,288365.6,258546.4,1836405.1,2,reported,self_reported,IPCC_AR6
CP00159,2023,2911621.7,EM000476,,770892.0,280324.4,260238.6,1860405.3,2,reported,self_reported,IPCC_AR6
CP00159,2024,2474254.5,EM000477,,749395.2,272507.3,209306.8,1452352.0,2,reported,self_reported,IPCC_AR6
CP00160,2022,1179241.5,EM000478,,306975.2,111627.3,103510.5,760639.0,4,estimated_economic,modeled,IPCC_AR6
CP00160,2023,1239888.8,EM000479,,299065.4,108751.0,101962.2,832072.4,3,estimated_physical,self_reported,IPCC_AR6
CP00160,2024,1032255.0,EM000480,,291359.4,105948.9,98642.6,634946.7,2,reported,self_reported,IPCC_AR6
CP00161,2022,41223.7,EM000481,,6878.5,2501.3,2032.1,31843.9,3,estimated_physical,self_reported,IPCC_AR6
CP00161,2023,42261.0,EM000482,,6646.6,2416.9,2375.8,33197.5,2,reported,self_reported,IPCC_AR6
CP00161,2024,30393.2,EM000483,,6422.5,2335.5,2219.4,21635.2,4,estimated_economic,modeled,IPCC_AR6
CP00162,2022,249549.3,EM000484,,60988.3,22177.5,20704.8,166383.5,2,reported,self_reported,IPCC_AR6
CP00162,2023,229762.6,EM000485,,59315.6,21569.3,15248.9,148877.7,2,reported,self_reported,IPCC_AR6
CP00162,2024,244510.8,EM000486,,57688.9,20977.8,15651.7,165844.1,3,estimated_physical,self_reported,IPCC_AR6
CP00163,2022,4061.5,EM000487,,624.1,226.9,200.2,3210.5,4,estimated_economic,modeled,IPCC_AR6
CP00163,2023,4350.3,EM000488,,605.3,220.1,167.6,3524.9,5,estimated_economic,modeled,IPCC_AR6
CP00163,2024,3418.8,EM000489,,587.1,213.5,161.5,2618.2,4,estimated_economic,modeled,IPCC_AR6
CP00164,2022,56236.1,EM000490,,9376.5,3409.6,2482.1,43450.0,4,estimated_economic,modeled,IPCC_AR6
CP00164,2023,45837.9,EM000491,,9161.6,3331.5,2364.1,33344.8,3,estimated_physical,self_reported,IPCC_AR6
CP00164,2024,59776.6,EM000492,,8951.7,3255.2,2461.0,47569.7,3,estimated_physical,self_reported,IPCC_AR6
CP00165,2022,46015.4,EM000493,,8340.2,3032.8,2723.1,34642.4,3,estimated_physical,self_reported,IPCC_AR6
CP00165,2023,40453.5,EM000494,,8247.5,2999.1,2565.9,29206.9,2,reported,self_reported,IPCC_AR6
CP00165,2024,42383.0,EM000495,,8155.9,2965.8,2441.6,31261.3,4,estimated_economic,modeled,IPCC_AR6
CP00166,2022,722635.9,EM000496,,186637.6,67868.2,48907.8,468130.1,2,reported,self_reported,IPCC_AR6
CP00166,2023,806982.1,EM000497,,179792.2,65379.0,48313.8,561810.9,3,estimated_physical,self_reported,IPCC_AR6
CP00166,2024,586226.8,EM000498,,173197.8,62981.0,57495.4,350048.0,2,reported,self_reported,IPCC_AR6
CP00167,2022,1069.8,EM000499,,144.7,52.6,44.7,872.5,4,estimated_economic,modeled,IPCC_AR6
CP00167,2023,943.4,EM000500,,141.5,51.5,36.2,750.4,4,estimated_economic,modeled,IPCC_AR6
CP00167,2024,707.6,EM000501,,138.4,50.3,41.2,518.9,3,estimated_physical,self_reported,IPCC_AR6
CP00168,2022,77156.3,EM000502,,17446.5,6344.2,5316.8,53365.6,5,estimated_economic,modeled,IPCC_AR6
CP00168,2023,66909.1,EM000503,,17023.9,6190.5,4868.0,43694.7,5,estimated_economic,modeled,IPCC_AR6
CP00168,2024,72746.3,EM000504,,16611.5,6040.5,5497.4,50094.3,4,estimated_economic,modeled,IPCC_AR6
CP00169,2022,800144.9,EM000505,,123860.8,45040.3,33894.5,631243.8,3,estimated_physical,self_reported,IPCC_AR6
CP00169,2023,650220.2,EM000506,,120011.6,43640.6,40148.2,486568.0,3,estimated_physical,self_reported,IPCC_AR6
CP00169,2024,699506.5,EM000507,,116282.1,42284.4,31926.1,540940.0,3,estimated_physical,self_reported,IPCC_AR6
CP00170,2022,54511.3,EM000508,,12182.5,4430.0,4257.9,37898.8,3,estimated_physical,self_reported,IPCC_AR6
CP00170,2023,41259.1,EM000509,,11839.0,4305.1,3390.6,25115.0,3,estimated_physical,self_reported,IPCC_AR6
CP00170,2024,50982.7,EM000510,,11505.2,4183.7,3835.3,35293.8,3,estimated_physical,self_reported,IPCC_AR6
CP00171,2022,6520412.8,EM000511,,1435159.2,521876.1,521142.8,4563377.5,3,estimated_physical,self_reported,IPCC_AR6
CP00171,2023,4469148.7,EM000512,,1398999.8,508727.2,473096.8,2561421.7,2,reported,self_reported,IPCC_AR6
CP00171,2024,4857609.9,EM000513,,1363751.5,495909.6,384741.5,2997948.8,3,estimated_physical,self_reported,IPCC_AR6
CP00172,2022,96873.1,EM000514,,19713.1,7168.4,6630.2,69991.6,2,reported,self_reported,IPCC_AR6
CP00172,2023,111271.9,EM000515,,19197.9,6981.1,6679.0,85092.9,3,estimated_physical,self_reported,IPCC_AR6
CP00172,2024,109194.6,EM000516,,18696.2,6798.6,4992.9,83699.8,1,reported,third_party_verified,IPCC_AR6
CP00173,2022,126087.8,EM000517,,18411.1,6694.9,4823.5,100981.8,2,reported,self_reported,IPCC_AR6
CP00173,2023,112042.7,EM000518,,17855.3,6492.8,6395.4,87694.6,2,reported,self_reported,IPCC_AR6
CP00173,2024,88420.1,EM000519,,17316.3,6296.8,5997.5,64807.0,3,estimated_physical,self_reported,IPCC_AR6
CP00174,2022,236111.4,EM000520,,73102.9,26582.9,22871.8,136425.6,2,reported,self_reported,IPCC_AR6
CP00174,2023,256819.2,EM000521,,70218.4,25534.0,23723.0,161066.8,1,reported,third_party_verified,IPCC_AR6
CP00174,2024,275147.3,EM000522,,67447.7,24526.4,19803.3,183173.2,1,reported,third_party_verified,IPCC_AR6
CP00175,2022,2212.3,EM000523,,333.3,121.2,110.2,1757.8,4,estimated_economic,modeled,IPCC_AR6
CP00175,2023,2274.3,EM000524,,320.3,116.5,104.0,1837.5,5,estimated_economic,modeled,IPCC_AR6
CP00175,2024,2079.4,EM000525,,307.8,111.9,91.4,1659.7,5,estimated_economic,modeled,IPCC_AR6
CP00176,2022,44402.7,EM000526,,14375.9,5227.6,4862.4,24799.2,4,estimated_economic,modeled,IPCC_AR6
CP00176,2023,61510.3,EM000527,,13823.4,5026.7,3878.4,42660.2,3,estimated_physical,self_reported,IPCC_AR6
CP00176,2024,42753.0,EM000528,,13292.2,4833.5,4818.0,24627.3,3,estimated_physical,self_reported,IPCC_AR6
CP00177,2022,142115.1,EM000529,,34943.5,12706.7,12258.0,94464.9,3,estimated_physical,self_reported,IPCC_AR6
CP00177,2023,143610.2,EM000530,,33747.2,12271.7,9208.3,97591.3,4,estimated_economic,modeled,IPCC_AR6
CP00177,2024,108460.4,EM000531,,32591.9,11851.6,8679.0,64016.9,3,estimated_physical,self_reported,IPCC_AR6
CP00178,2022,197211.9,EM000532,,58677.1,21337.1,18403.5,117197.7,2,reported,self_reported,IPCC_AR6
CP00178,2023,255907.9,EM000533,,57319.4,20843.4,15927.2,177745.1,1,reported,third_party_verified,IPCC_AR6
CP00178,2024,201965.2,EM000534,,55993.2,20361.2,16709.3,125610.8,1,reported,third_party_verified,IPCC_AR6
CP00179,2022,5927.2,EM000535,,984.9,358.1,338.2,4584.2,2,reported,self_reported,IPCC_AR6
CP00179,2023,6283.4,EM000536,,957.0,348.0,250.6,4978.4,3,estimated_physical,self_reported,IPCC_AR6
CP00179,2024,4956.6,EM000537,,929.9,338.1,297.4,3688.6,3,estimated_physical,self_reported,IPCC_AR6
CP00180,2022,1169112.9,EM000538,,187358.6,68130.4,65074.0,913623.9,3,estimated_physical,self_reported,IPCC_AR6
CP00180,2023,937465.5,EM000539,,180436.5,65613.3,57737.1,691415.7,3,estimated_physical,self_reported,IPCC_AR6
CP00180,2024,1305876.9,EM000540,,173770.2,63189.2,57083.2,1068917.5,2,reported,self_reported,IPCC_AR6
CP00181,2022,571940.1,EM000541,,101131.6,36775.1,35495.0,434033.4,3,estimated_physical,self_reported,IPCC_AR6
CP00181,2023,556966.7,EM000542,,99191.1,36069.5,30465.7,421706.1,4,estimated_economic,modeled,IPCC_AR6
CP00181,2024,551054.2,EM000543,,97287.8,35377.4,30973.3,418389.0,3,estimated_physical,self_reported,IPCC_AR6
CP00182,2022,65236.9,EM000544,,12148.1,4417.5,4402.1,48671.3,2,reported,self_reported,IPCC_AR6
CP00182,2023,63887.1,EM000545,,11895.6,4325.7,4191.7,47665.8,2,reported,self_reported,IPCC_AR6
CP00182,2024,65102.7,EM000546,,11648.4,4235.8,3927.3,49218.5,3,estimated_physical,self_reported,IPCC_AR6
CP00183,2022,406420.4,EM000547,,111857.1,40675.3,30323.5,253888.0,3,estimated_physical,self_reported,IPCC_AR6
CP00183,2023,363937.1,EM000548,,107583.9,39121.4,38222.5,217231.8,2,reported,self_reported,IPCC_AR6
CP00183,2024,410027.8,EM000549,,103473.9,37626.9,34683.6,268927.0,4,estimated_economic,modeled,IPCC_AR6
CP00184,2022,116529.3,EM000550,,28917.8,10515.6,9004.1,77095.9,3,estimated_physical,self_reported,IPCC_AR6
CP00184,2023,126612.8,EM000551,,28002.3,10182.7,8009.1,88427.8,2,reported,self_reported,IPCC_AR6
CP00184,2024,84512.4,EM000552,,27115.9,9860.3,7882.1,47536.2,3,estimated_physical,self_reported,IPCC_AR6
CP00185,2022,1428194.7,EM000553,,323337.5,117577.3,91063.8,987279.9,2,reported,self_reported,IPCC_AR6
CP00185,2023,1292241.9,EM000554,,315635.4,114776.5,101281.0,861830.0,3,estimated_physical,self_reported,IPCC_AR6
CP00185,2024,1122667.7,EM000555,,308116.8,112042.5,93298.7,702508.4,2,reported,self_reported,IPCC_AR6
CP00186,2022,6117201.1,EM000556,,1920696.5,698435.1,621823.8,3498069.5,2,reported,self_reported,IPCC_AR6
CP00186,2023,6231715.9,EM000557,,1893991.1,688724.0,501065.9,3649000.8,3,estimated_physical,self_reported,IPCC_AR6
CP00186,2024,7385839.2,EM000558,,1867657.0,679148.0,665255.2,4839034.2,4,estimated_economic,modeled,IPCC_AR6
CP00187,2022,1431247.9,EM000559,,344918.1,125424.8,114952.1,960905.0,2,reported,self_reported,IPCC_AR6
CP00187,2023,1142678.3,EM000560,,331930.2,120701.9,93506.7,690046.2,1,reported,third_party_verified,IPCC_AR6
CP00187,2024,1118669.6,EM000561,,319431.4,116156.9,103458.8,683081.3,2,reported,self_reported,IPCC_AR6
CP00188,2022,1428235.8,EM000562,,446371.1,162316.8,133014.3,819547.9,4,estimated_economic,modeled,IPCC_AR6
CP00188,2023,1461312.3,EM000563,,438978.6,159628.6,135937.8,862705.1,3,estimated_physical,self_reported,IPCC_AR6
CP00188,2024,1797706.2,EM000564,,431708.5,156984.9,148489.1,1209012.8,4,estimated_economic,modeled,IPCC_AR6
CP00189,2022,31189.9,EM000565,,5380.5,1956.6,1815.1,23852.8,4,estimated_economic,modeled,IPCC_AR6
CP00189,2023,37955.0,EM000566,,5168.5,1879.5,1401.8,30907.0,3,estimated_physical,self_reported,IPCC_AR6
CP00189,2024,33688.3,EM000567,,4964.8,1805.4,1514.9,26918.1,3,estimated_physical,self_reported,IPCC_AR6
CP00190,2022,3293.4,EM000568,,828.7,301.3,223.3,2163.4,3,estimated_physical,self_reported,IPCC_AR6
CP00190,2023,3036.6,EM000569,,804.8,292.7,221.5,1939.1,3,estimated_physical,self_reported,IPCC_AR6
CP00190,2024,2423.9,EM000570,,781.7,284.3,260.9,1357.9,4,estimated_economic,modeled,IPCC_AR6
CP00191,2022,21402.2,EM000571,,4791.6,1742.4,1414.7,14868.2,5,estimated_economic,modeled,IPCC_AR6
CP00191,2023,17998.6,EM000572,,4733.0,1721.1,1508.5,11544.5,4,estimated_economic,modeled,IPCC_AR6
CP00191,2024,17222.3,EM000573,,4675.1,1700.0,1660.0,10847.2,3,estimated_physical,self_reported,IPCC_AR6
CP00192,2022,2872.2,EM000574,,546.0,198.5,154.2,2127.7,4,estimated_economic,modeled,IPCC_AR6
CP00192,2023,3904.3,EM000575,,533.4,194.0,165.5,3176.9,5,estimated_economic,modeled,IPCC_AR6
CP00192,2024,3180.7,EM000576,,521.1,189.5,172.2,2470.1,4,estimated_economic,modeled,IPCC_AR6
CP00193,2022,63544.1,EM000577,,9329.3,3392.5,2409.9,50822.3,3,estimated_physical,self_reported,IPCC_AR6
CP00193,2023,64812.5,EM000578,,9215.4,3351.1,3025.8,52246.0,3,estimated_physical,self_reported,IPCC_AR6
CP00193,2024,61006.5,EM000579,,9102.9,3310.2,2576.7,48593.4,3,estimated_physical,self_reported,IPCC_AR6
CP00194,2022,4774.4,EM000580,,878.8,319.6,315.0,3576.0,3,estimated_physical,self_reported,IPCC_AR6
CP00194,2023,6129.7,EM000581,,861.6,313.3,291.8,4954.8,2,reported,self_reported,IPCC_AR6
CP00194,2024,5532.8,EM000582,,844.7,307.2,251.7,4380.9,4,estimated_economic,modeled,IPCC_AR6
CP00195,2022,4794.3,EM000583,,1246.7,453.4,374.9,3094.2,3,estimated_physical,self_reported,IPCC_AR6
CP00195,2023,5296.0,EM000584,,1230.5,447.5,353.8,3618.0,4,estimated_economic,modeled,IPCC_AR6
CP00195,2024,5474.2,EM000585,,1214.6,441.7,359.9,3817.9,4,estimated_economic,modeled,IPCC_AR6
CP00196,2022,1157190.6,EM000586,,264650.9,96236.7,69931.6,796303.0,4,estimated_economic,modeled,IPCC_AR6
CP00196,2023,1034153.3,EM000587,,257332.8,93575.6,75170.9,683244.9,4,estimated_economic,modeled,IPCC_AR6
CP00196,2024,823713.7,EM000588,,250217.1,90988.0,89077.7,482508.6,4,estimated_economic,modeled,IPCC_AR6
CP00197,2022,10913.0,EM000589,,1449.1,526.9,369.1,8937.0,4,estimated_economic,modeled,IPCC_AR6
CP00197,2023,6888.3,EM000590,,1404.5,510.7,437.9,4973.1,3,estimated_physical,self_reported,IPCC_AR6
CP00197,2024,8955.7,EM000591,,1361.3,495.0,371.8,7099.4,4,estimated_economic,modeled,IPCC_AR6
CP00198,2022,8134.1,EM000592,,2411.2,876.8,863.2,4846.1,3,estimated_physical,self_reported,IPCC_AR6
CP00198,2023,8860.6,EM000593,,2365.7,860.2,650.0,5634.7,5,estimated_economic,modeled,IPCC_AR6
CP00198,2024,7354.5,EM000594,,2321.0,844.0,783.0,4189.5,3,estimated_physical,self_reported,IPCC_AR6
CP00199,2022,932360.5,EM000595,,253093.5,92034.0,81664.2,587233.0,3,estimated_physical,self_reported,IPCC_AR6
CP00199,2023,1089387.2,EM000596,,249820.6,90843.8,71579.3,748722.8,2,reported,self_reported,IPCC_AR6
CP00199,2024,897121.1,EM000597,,246589.9,89669.1,71972.5,560862.1,3,estimated_physical,self_reported,IPCC_AR6
CP00200,2022,591.3,EM000598,,89.2,32.4,23.3,469.7,3,estimated_physical,self_reported,IPCC_AR6
CP00200,2023,595.9,EM000599,,86.9,31.6,27.6,477.4,3,estimated_physical,self_reported,IPCC_AR6
CP00200,2024,638.0,EM000600,,84.7,30.8,26.4,522.5,3,estimated_physical,self_reported,IPCC_AR6
CP00201,2022,946.0,EM000601,,125.6,45.7,44.8,774.7,5,estimated_economic,modeled,IPCC_AR6
CP00201,2023,744.3,EM000602,,122.8,44.7,37.0,576.8,4,estimated_economic,modeled,IPCC_AR6
CP00201,2024,692.7,EM000603,,120.1,43.7,43.7,528.9,5,estimated_economic,modeled,IPCC_AR6
CP00202,2022,581923.7,EM000604,,143285.2,52103.7,37367.3,386534.8,2,reported,self_reported,IPCC_AR6
CP00202,2023,510626.4,EM000605,,141598.7,51490.4,37590.7,317537.3,2,reported,self_reported,IPCC_AR6
CP00202,2024,525407.8,EM000606,,139932.0,50884.4,46689.8,334591.4,2,reported,self_reported,IPCC_AR6
CP00203,2022,134741.4,EM000607,,33954.7,12347.2,9678.2,88439.5,4,estimated_economic,modeled,IPCC_AR6
CP00203,2023,134606.9,EM000608,,32738.0,11904.7,9649.1,89964.2,4,estimated_economic,modeled,IPCC_AR6
CP00203,2024,126022.1,EM000609,,31564.9,11478.1,9671.0,82979.1,3,estimated_physical,self_reported,IPCC_AR6
CP00204,2022,1146540.0,EM000610,,252865.2,91951.0,86782.0,801723.8,4,estimated_economic,modeled,IPCC_AR6
CP00204,2023,758486.9,EM000611,,244176.2,88791.3,63372.7,425519.4,3,estimated_physical,self_reported,IPCC_AR6
CP00204,2024,1007072.0,EM000612,,235785.8,85740.3,71446.7,685545.9,3,estimated_physical,self_reported,IPCC_AR6
CP00205,2022,267090.9,EM000613,,41353.1,15037.5,12456.7,210700.3,2,reported,self_reported,IPCC_AR6
CP00205,2023,296319.5,EM000614,,40195.4,14616.5,14558.9,241507.6,4,estimated_economic,modeled,IPCC_AR6
CP00205,2024,279701.6,EM000615,,39070.1,14207.3,13074.7,226424.2,4,estimated_economic,modeled,IPCC_AR6
CP00206,2022,11739.4,EM000616,,3565.3,1296.5,1130.0,6877.6,4,estimated_economic,modeled,IPCC_AR6
CP00206,2023,14957.4,EM000617,,3443.5,1252.2,924.6,10261.7,4,estimated_economic,modeled,IPCC_AR6
CP00206,2024,14152.7,EM000618,,3325.9,1209.4,1090.8,9617.4,4,estimated_economic,modeled,IPCC_AR6
CP00207,2022,54068.4,EM000619,,16240.1,5905.5,4338.8,31922.8,3,estimated_physical,self_reported,IPCC_AR6
CP00207,2023,64991.0,EM000620,,16016.7,5824.2,4446.7,43150.1,3,estimated_physical,self_reported,IPCC_AR6
CP00207,2024,66204.7,EM000621,,15796.3,5744.1,4175.0,44664.3,3,estimated_physical,self_reported,IPCC_AR6
CP00208,2022,101688.0,EM000622,,30649.2,11145.2,10819.7,59893.6,4,estimated_economic,modeled,IPCC_AR6
CP00208,2023,126654.2,EM000623,,30081.4,10938.7,8502.5,85634.1,3,estimated_physical,self_reported,IPCC_AR6
CP00208,2024,111697.9,EM000624,,29524.1,10736.0,7911.7,71437.8,4,estimated_economic,modeled,IPCC_AR6
CP00209,2022,306972.5,EM000625,,73966.5,26896.9,24409.9,206109.1,2,reported,self_reported,IPCC_AR6
CP00209,2023,315195.4,EM000626,,72194.0,26252.4,24412.1,216749.0,4,estimated_economic,modeled,IPCC_AR6
CP00209,2024,279491.8,EM000627,,70463.9,25623.2,20834.3,183404.7,3,estimated_physical,self_reported,IPCC_AR6
CP00210,2022,6220.6,EM000628,,1707.1,620.8,539.2,3892.7,4,estimated_economic,modeled,IPCC_AR6
CP00210,2023,7281.0,EM000629,,1676.6,609.7,467.7,4994.7,5,estimated_economic,modeled,IPCC_AR6
CP00210,2024,5354.7,EM000630,,1646.5,598.7,435.1,3109.5,3,estimated_physical,self_reported,IPCC_AR6
CP00211,2022,889464.3,EM000631,,212870.1,77407.3,62724.8,599186.9,2,reported,self_reported,IPCC_AR6
CP00211,2023,912570.4,EM000632,,210340.4,76487.4,66779.2,625742.6,4,estimated_economic,modeled,IPCC_AR6
CP00211,2024,641041.4,EM000633,,207840.8,75578.5,65049.0,357622.1,2,reported,self_reported,IPCC_AR6
CP00212,2022,12313.8,EM000634,,3466.2,1260.4,1139.1,7587.2,4,estimated_economic,modeled,IPCC_AR6
CP00212,2023,14592.4,EM000635,,3429.5,1247.1,1098.1,9915.8,4,estimated_economic,modeled,IPCC_AR6
CP00212,2024,11566.8,EM000636,,3393.1,1233.8,1062.9,6939.9,4,estimated_economic,modeled,IPCC_AR6
CP00213,2022,46956.0,EM000637,,6341.4,2306.0,1960.0,38308.6,4,estimated_economic,modeled,IPCC_AR6
CP00213,2023,36751.2,EM000638,,6115.3,2223.7,1653.9,28412.2,3,estimated_physical,self_reported,IPCC_AR6
CP00213,2024,38979.5,EM000639,,5897.2,2144.4,1953.3,30937.9,4,estimated_economic,modeled,IPCC_AR6
CP00214,2022,4613355.8,EM000640,,1016087.9,369486.5,369137.2,3227781.4,2,reported,self_reported,IPCC_AR6
CP00214,2023,4059921.6,EM000641,,984860.2,358131.0,339725.3,2716930.4,3,estimated_physical,self_reported,IPCC_AR6
CP00214,2024,3637813.7,EM000642,,954592.3,347124.5,282216.6,2336096.9,4,estimated_economic,modeled,IPCC_AR6
CP00215,2022,398572.0,EM000643,,56332.8,20484.7,18841.8,321754.5,3,estimated_physical,self_reported,IPCC_AR6
CP00215,2023,383879.4,EM000644,,54642.5,19870.0,14222.3,309366.9,4,estimated_economic,modeled,IPCC_AR6
CP00215,2024,380710.8,EM000645,,53002.9,19273.8,16310.5,308434.1,2,reported,self_reported,IPCC_AR6
CP00216,2022,88765.3,EM000646,,21902.7,7964.6,7943.2,58898.0,4,estimated_economic,modeled,IPCC_AR6
CP00216,2023,84283.2,EM000647,,21673.4,7881.2,7119.6,54728.6,3,estimated_physical,self_reported,IPCC_AR6
CP00216,2024,97373.0,EM000648,,21446.5,7798.7,6374.0,68127.8,4,estimated_economic,modeled,IPCC_AR6
CP00217,2022,41355.9,EM000649,,6173.7,2245.0,2148.2,32937.2,2,reported,self_reported,IPCC_AR6
CP00217,2023,34871.5,EM000650,,5979.2,2174.2,2012.6,26718.1,2,reported,self_reported,IPCC_AR6
CP00217,2024,36867.2,EM000651,,5790.8,2105.7,2010.8,28970.7,4,estimated_economic,modeled,IPCC_AR6
CP00218,2022,2369171.3,EM000652,,712984.0,259266.9,235618.3,1396920.4,2,reported,self_reported,IPCC_AR6
CP00218,2023,2437169.5,EM000653,,694251.0,252454.9,193239.3,1490463.6,2,reported,self_reported,IPCC_AR6
CP00218,2024,2828414.5,EM000654,,676010.3,245821.9,172748.8,1906582.3,4,estimated_economic,modeled,IPCC_AR6
CP00219,2022,186471.3,EM000655,,28053.4,10201.3,7592.6,148216.6,4,estimated_economic,modeled,IPCC_AR6
CP00219,2023,203593.7,EM000656,,27415.8,9969.4,9495.8,166208.5,3,estimated_physical,self_reported,IPCC_AR6
CP00219,2024,197093.3,EM000657,,26792.7,9742.8,9667.3,160557.8,2,reported,self_reported,IPCC_AR6
CP00220,2022,5868.1,EM000658,,1296.7,471.5,414.0,4099.9,4,estimated_economic,modeled,IPCC_AR6
CP00220,2023,5623.4,EM000659,,1246.9,453.4,372.3,3923.1,4,estimated_economic,modeled,IPCC_AR6
CP00220,2024,3754.9,EM000660,,1198.9,436.0,369.1,2120.0,4,estimated_economic,modeled,IPCC_AR6
CP00221,2022,9137.0,EM000661,,1389.9,505.4,458.7,7241.7,4,estimated_economic,modeled,IPCC_AR6
CP00221,2023,9390.9,EM000662,,1345.0,489.1,456.5,7556.8,4,estimated_economic,modeled,IPCC_AR6
CP00221,2024,9347.1,EM000663,,1301.6,473.3,370.4,7572.2,4,estimated_economic,modeled,IPCC_AR6
CP00222,2022,14643.3,EM000664,,2900.7,1054.8,893.2,10687.8,1,reported,third_party_verified,IPCC_AR6
CP00222,2023,18018.3,EM000665,,2721.9,989.8,699.7,14306.6,2,reported,self_reported,IPCC_AR6
CP00222,2024,16206.8,EM000666,,2554.1,928.8,726.4,12723.9,2,reported,self_reported,IPCC_AR6
CP00223,2022,519905.8,EM000667,,99538.9,36196.0,32336.7,384170.9,3,estimated_physical,self_reported,IPCC_AR6
CP00223,2023,568053.0,EM000668,,95529.2,34737.9,25352.8,437785.9,3,estimated_physical,self_reported,IPCC_AR6
CP00223,2024,447988.5,EM000669,,91681.0,33338.6,31290.5,322968.9,4,estimated_economic,modeled,IPCC_AR6
CP00224,2022,27134.3,EM000670,,5699.2,2072.4,1784.2,19362.7,2,reported,self_reported,IPCC_AR6
CP00224,2023,38490.8,EM000671,,5474.9,1990.9,1703.6,31025.0,2,reported,self_reported,IPCC_AR6
CP00224,2024,33549.5,EM000672,,5259.4,1912.5,1792.1,26377.6,3,estimated_physical,self_reported,IPCC_AR6
CP00225,2022,7015.0,EM000673,,939.1,341.5,257.6,5734.4,4,estimated_economic,modeled,IPCC_AR6
CP00225,2023,5773.6,EM000674,,899.3,327.0,283.3,4547.3,2,reported,self_reported,IPCC_AR6
CP00225,2024,6025.9,EM000675,,861.2,313.2,231.3,4851.5,2,reported,self_reported,IPCC_AR6
CP00226,2022,2106.7,EM000676,,538.8,195.9,139.2,1372.0,5,estimated_economic,modeled,IPCC_AR6
CP00226,2023,2262.4,EM000677,,500.0,181.8,147.1,1580.6,4,estimated_economic,modeled,IPCC_AR6
CP00226,2024,1801.9,EM000678,,464.0,168.7,165.9,1169.2,4,estimated_economic,modeled,IPCC_AR6
CP00227,2022,19413.2,EM000679,,4337.8,1577.4,1474.6,13498.0,3,estimated_physical,self_reported,IPCC_AR6
CP00227,2023,16437.2,EM000680,,4056.0,1474.9,1287.8,10906.3,3,estimated_physical,self_reported,IPCC_AR6
CP00227,2024,15570.2,EM000681,,3792.5,1379.1,1373.3,10398.6,3,estimated_physical,self_reported,IPCC_AR6
CP00228,2022,268248.0,EM000682,,50560.8,18385.8,17391.7,199301.4,1,reported,third_party_verified,IPCC_AR6
CP00228,2023,257744.5,EM000683,,47876.6,17409.7,13752.1,192458.2,1,reported,third_party_verified,IPCC_AR6
CP00228,2024,321373.4,EM000684,,45334.8,16485.4,14517.8,259553.2,3,estimated_physical,self_reported,IPCC_AR6
CP00229,2022,1563.5,EM000685,,478.0,173.8,125.5,911.7,4,estimated_economic,modeled,IPCC_AR6
